system,local_id,entity_kind,entity_id
claims_a,MB95516378,member,M-000686
claims_a,MB54370473,member,M-001671
claims_a,MB37824471,member,M-002183
claims_a,MB97691465,member,M-000487
claims_a,MB92310488,member,M-000996
claims_a,MB17212939,member,M-001801
claims_a,MB35570755,member,M-000207
claims_a,MB15989909,member,M-001536
claims_a,MB74040798,member,M-000387
claims_a,MB73305194,member,M-001315
claims_a,MB99000738,member,M-000615
claims_a,MB85424369,member,M-001738
claims_a,MB37319033,member,M-002330
claims_a,MB44410148,member,M-000116
claims_a,MB85199362,member,M-000182
claims_a,MB96417034,member,M-000405
claims_a,MB18186152,member,M-001486
claims_a,MB17528063,member,M-000630
claims_a,MB44069864,member,M-000946
claims_a,MB81339562,member,M-001798
claims_a,MB21198492,member,M-000450
claims_a,MB07324144,member,M-000652
claims_a,MB15368078,member,M-002283
claims_a,MB69651618,member,M-001737
claims_a,MB44527579,member,M-002176
claims_a,MB37550897,member,M-000712
claims_a,MB67422120,member,M-002124
claims_a,MB32900372,member,M-000682
claims_a,MB37228730,member,M-001507
claims_a,MB86647103,member,M-002070
claims_a,MB12452337,member,M-002303
claims_a,MB19996104,member,M-001751
claims_a,MB70460439,member,M-002128
claims_a,MB07257686,member,M-001948
claims_a,MB26786211,member,M-000084
claims_a,MB31347711,member,M-002002
claims_a,MB25925669,member,M-000461
claims_a,MB88549488,member,M-002009
claims_a,MB71057233,member,M-000528
claims_a,MB85923168,member,M-002075
claims_a,MB72567218,member,M-002008
claims_a,MB15940510,member,M-001742
claims_a,MB02944682,member,M-000222
claims_a,MB73492593,member,M-001564
claims_a,MB30596967,member,M-001802
claims_a,MB52133188,member,M-000720
claims_a,MB00209961,member,M-000350
claims_a,MB10346606,member,M-000972
claims_a,MB67718480,member,M-001622
claims_a,MB49541440,member,M-002188
claims_a,MB86695458,member,M-000939
claims_a,MB19148862,member,M-002083
claims_a,MB81198924,member,M-000781
claims_a,MB86213226,member,M-000390
claims_a,MB93179884,member,M-001500
claims_a,MB92320749,member,M-001481
claims_a,MB81121400,member,M-000511
claims_a,MB09679848,member,M-000924
claims_a,MB50641104,member,M-001749
claims_a,MB59735865,member,M-000639
claims_a,MB37715268,member,M-001627
claims_a,MB42441045,member,M-001490
claims_a,MB28164383,member,M-001501
claims_a,MB46802956,member,M-000796
claims_a,MB93689878,member,M-001907
claims_a,MB46442431,member,M-000394
claims_a,MB82138779,member,M-001195
claims_a,MB99390397,member,M-001664
claims_a,MB78479996,member,M-002054
claims_a,MB24731360,member,M-001351
claims_a,MB62654864,member,M-000411
claims_a,MB40876565,member,M-001209
claims_a,MB76520583,member,M-002223
claims_a,MB13187101,member,M-001264
claims_a,MB86691619,member,M-000149
claims_a,MB35704013,member,M-001709
claims_a,MB77511871,member,M-001880
claims_a,MB91142316,member,M-002099
claims_a,MB82467167,member,M-000396
claims_a,MB56672010,member,M-001083
claims_a,MB06305532,member,M-000900
claims_a,MB19470999,member,M-001332
claims_a,MB58000104,member,M-000590
claims_a,MB72684966,member,M-000683
claims_a,MB88843907,member,M-000284
claims_a,MB16873477,member,M-002269
claims_a,MB43521847,member,M-002163
claims_a,MB70212126,member,M-001498
claims_a,MB35239935,member,M-001157
claims_a,MB11174172,member,M-002068
claims_a,MB98739654,member,M-001160
claims_a,MB12130508,member,M-000211
claims_a,MB63358574,member,M-002133
claims_a,MB32798491,member,M-002392
claims_a,MB12389075,member,M-001974
claims_a,MB81659860,member,M-001137
claims_a,MB28933176,member,M-000285
claims_a,MB18341704,member,M-001963
claims_a,MB58488779,member,M-001629
claims_a,MB15682275,member,M-001626
claims_a,MB77707540,member,M-001232
claims_a,MB82634772,member,M-000446
claims_a,MB28557229,member,M-001931
claims_a,MB39071522,member,M-001891
claims_a,MB50192126,member,M-002321
claims_a,MB35522715,member,M-001355
claims_a,MB49423803,member,M-001654
claims_a,MB66713516,member,M-001259
claims_a,MB93557461,member,M-001005
claims_a,MB98364566,member,M-001947
claims_a,MB57973424,member,M-001155
claims_a,MB30677709,member,M-001046
claims_a,MB78068345,member,M-001485
claims_a,MB92917283,member,M-000538
claims_a,MB15158211,member,M-000856
claims_a,MB75543051,member,M-000163
claims_a,MB35005058,member,M-001696
claims_a,MB38504300,member,M-000343
claims_a,MB61600090,member,M-001898
claims_a,MB10711890,member,M-001988
claims_a,MB49908025,member,M-000635
claims_a,MB56488286,member,M-001597
claims_a,MB57337891,member,M-000499
claims_a,MB91700797,member,M-001118
claims_a,MB29598969,member,M-000607
claims_a,MB96323085,member,M-000369
claims_a,MB91040800,member,M-000333
claims_a,MB88070016,member,M-001644
claims_a,MB43555463,member,M-001102
claims_a,MB29562206,member,M-002391
claims_a,MB94035195,member,M-001590
claims_a,MB78055069,member,M-000151
claims_a,MB88610233,member,M-000491
claims_a,MB50237832,member,M-000267
claims_a,MB45247029,member,M-001925
claims_a,MB49479669,member,M-001892
claims_a,MB24044459,member,M-000961
claims_a,MB49333294,member,M-000642
claims_a,MB62689644,member,M-001954
claims_a,MB02634395,member,M-001679
claims_a,MB94429826,member,M-000468
claims_a,MB22885741,member,M-000430
claims_a,MB74059354,member,M-001800
claims_a,MB15682621,member,M-001257
claims_a,MB86888739,member,M-000794
claims_a,MB60693413,member,M-000700
claims_a,MB86057593,member,M-000336
claims_a,MB07267644,member,M-001037
claims_a,MB27002880,member,M-001245
claims_a,MB14572034,member,M-000985
claims_a,MB26661903,member,M-000839
claims_a,MB54920799,member,M-000815
claims_a,MB24635056,member,M-001950
claims_a,MB12762205,member,M-000266
claims_a,MB79268452,member,M-000984
claims_a,MB54913082,member,M-000605
claims_a,MB91937914,member,M-000402
claims_a,MB20039365,member,M-001255
claims_a,MB56348030,member,M-000347
claims_a,MB50128319,member,M-001408
claims_a,MB03891332,member,M-001275
claims_a,MB49113508,member,M-001043
claims_a,MB68555983,member,M-000670
claims_a,MB37382097,member,M-001526
claims_a,MB76427662,member,M-001680
claims_a,MB06945615,member,M-002300
claims_a,MB09255216,member,M-000137
claims_a,MB13318904,member,M-000167
claims_a,MB17689263,member,M-001279
claims_a,MB14446145,member,M-001661
claims_a,MB09083764,member,M-000352
claims_a,MB38605090,member,M-000443
claims_a,MB79074084,member,M-002396
claims_a,MB93885264,member,M-002004
claims_a,MB05662097,member,M-001099
claims_a,MB48743159,member,M-001062
claims_a,MB86526748,member,M-000942
claims_a,MB59670203,member,M-001794
claims_a,MB82677226,member,M-001248
claims_a,MB56764586,member,M-001436
claims_a,MB25118997,member,M-000709
claims_a,MB05462513,member,M-001387
claims_a,MB07532195,member,M-000213
claims_a,MB63506531,member,M-001325
claims_a,MB97627170,member,M-000300
claims_a,MB83855267,member,M-001752
claims_a,MB80563579,member,M-001007
claims_a,MB49886613,member,M-002204
claims_a,MB55133300,member,M-000202
claims_a,MB14890990,member,M-001799
claims_a,MB57329147,member,M-002180
claims_a,MB68541804,member,M-000579
claims_a,MB70416822,member,M-001236
claims_a,MB76400632,member,M-001900
claims_a,MB50365788,member,M-002306
claims_a,MB84120751,member,M-000112
claims_a,MB65084661,member,M-001331
claims_a,MB50819173,member,M-002077
claims_a,MB20601948,member,M-001919
claims_a,MB10500470,member,M-001318
claims_a,MB68371272,member,M-000087
claims_a,MB09774839,member,M-000103
claims_a,MB07672593,member,M-000057
claims_a,MB67085942,member,M-000348
claims_a,MB13779264,member,M-001681
claims_a,MB34227688,member,M-000908
claims_a,MB63783187,member,M-001587
claims_a,MB87191136,member,M-002279
claims_a,MB17122451,member,M-002082
claims_a,MB19871432,member,M-001635
claims_a,MB48082464,member,M-000253
claims_a,MB37327686,member,M-001227
claims_a,MB15015458,member,M-000075
claims_a,MB03026428,member,M-001464
claims_a,MB21062435,member,M-000862
claims_a,MB11087928,member,M-000366
claims_a,MB40987442,member,M-000166
claims_a,MB54142310,member,M-000828
claims_a,MB60201634,member,M-000484
claims_a,MB88575748,member,M-000199
claims_a,MB66855296,member,M-001639
claims_a,MB99548863,member,M-002309
claims_a,MB89416497,member,M-002114
claims_a,MB96055394,member,M-000816
claims_a,MB66252048,member,M-002370
claims_a,MB44629892,member,M-000356
claims_a,MB76394469,member,M-002207
claims_a,MB11718382,member,M-001440
claims_a,MB39057246,member,M-000958
claims_a,MB67345747,member,M-001867
claims_a,MB10921193,member,M-002003
claims_a,MB69123671,member,M-002092
claims_a,MB20979701,member,M-001542
claims_a,MB90926119,member,M-001846
claims_a,MB06497381,member,M-000631
claims_a,MB80038028,member,M-002319
claims_a,MB58718382,member,M-000662
claims_a,MB73871890,member,M-000152
claims_a,MB81924787,member,M-002235
claims_a,MB95086974,member,M-001619
claims_a,MB71965066,member,M-001934
claims_a,MB61789789,member,M-001143
claims_a,MB84103363,member,M-000954
claims_a,MB85251058,member,M-001785
claims_a,MB40151803,member,M-000219
claims_a,MB15906458,member,M-001611
claims_a,MB83726413,member,M-001667
claims_a,MB97084499,member,M-001875
claims_a,MB04270425,member,M-001122
claims_a,MB66725470,member,M-001381
claims_a,MB38119652,member,M-001173
claims_a,MB52497139,member,M-000580
claims_a,MB21336920,member,M-000783
claims_a,MB71210133,member,M-000262
claims_a,MB80973889,member,M-000697
claims_a,MB16466411,member,M-002302
claims_a,MB32713008,member,M-000195
claims_a,MB75332458,member,M-000899
claims_a,MB73893835,member,M-001861
claims_a,MB23978249,member,M-000030
claims_a,MB61771451,member,M-001642
claims_a,MB51167978,member,M-000203
claims_a,MB72016051,member,M-001376
claims_a,MB06442905,member,M-002347
claims_a,MB99328127,member,M-001723
claims_a,MB00054484,member,M-000097
claims_a,MB20454105,member,M-000947
claims_a,MB55343143,member,M-000868
claims_a,MB51427803,member,M-001333
claims_a,MB37342819,member,M-000625
claims_a,MB43075436,member,M-000917
claims_a,MB38189707,member,M-001731
claims_a,MB31927492,member,M-001225
claims_a,MB08359252,member,M-000434
claims_a,MB75603667,member,M-000644
claims_a,MB33647023,member,M-001529
claims_a,MB48853980,member,M-001430
claims_a,MB10891605,member,M-001790
claims_a,MB13035125,member,M-001129
claims_a,MB27622679,member,M-001760
claims_a,MB14681002,member,M-001540
claims_a,MB77669750,member,M-000133
claims_a,MB15296699,member,M-001698
claims_a,MB95250511,member,M-001896
claims_a,MB38168910,member,M-001231
claims_a,MB94415847,member,M-000722
claims_a,MB43385340,member,M-001618
claims_a,MB82182875,member,M-001059
claims_a,MB46073103,member,M-001168
claims_a,MB38668339,member,M-000346
claims_a,MB40714693,member,M-001193
claims_a,MB90891729,member,M-000797
claims_a,MB78894973,member,M-001823
claims_a,MB78164250,member,M-001733
claims_a,MB52400170,member,M-002291
claims_a,MB09326928,member,M-001890
claims_a,MB39823450,member,M-000056
claims_a,MB50191981,member,M-001198
claims_a,MB96963395,member,M-002105
claims_a,MB68603195,member,M-001036
claims_a,MB72369824,member,M-001320
claims_a,MB35113084,member,M-000857
claims_a,MB21746728,member,M-001692
claims_a,MB30860700,member,M-001026
claims_a,MB93666595,member,M-001158
claims_a,MB74762274,member,M-001700
claims_a,MB60820445,member,M-001400
claims_a,MB05512205,member,M-000136
claims_a,MB50806024,member,M-000010
claims_a,MB93652923,member,M-001153
claims_a,MB76830962,member,M-001729
claims_a,MB24354859,member,M-001767
claims_a,MB64119726,member,M-000161
claims_a,MB53765180,member,M-000703
claims_a,MB16106179,member,M-002047
claims_a,MB37596710,member,M-002239
claims_a,MB66599269,member,M-000365
claims_a,MB33878996,member,M-000531
claims_a,MB90265703,member,M-000496
claims_a,MB75672859,member,M-000680
claims_a,MB99494541,member,M-002136
claims_a,MB52430296,member,M-001886
claims_a,MB08045780,member,M-001727
claims_a,MB96569953,member,M-001949
claims_a,MB68354185,member,M-002148
claims_a,MB75386435,member,M-000379
claims_a,MB19940314,member,M-001852
claims_a,MB28956527,member,M-000657
claims_a,MB34419327,member,M-000444
claims_a,MB51185849,member,M-000221
claims_a,MB95590765,member,M-002260
claims_a,MB84216001,member,M-000227
claims_a,MB63968467,member,M-001197
claims_a,MB75416933,member,M-002015
claims_a,MB89872888,member,M-001292
claims_a,MB23068427,member,M-000295
claims_a,MB02108265,member,M-001309
claims_a,MB34297151,member,M-001592
claims_a,MB65581613,member,M-000520
claims_a,MB75146293,member,M-000079
claims_a,MB29801436,member,M-000339
claims_a,MB78060201,member,M-001730
claims_a,MB31523529,member,M-000101
claims_a,MB19364653,member,M-001583
claims_a,MB64752231,member,M-002037
claims_a,MB43414191,member,M-001213
claims_a,MB87880113,member,M-001174
claims_a,MB47477880,member,M-002111
claims_a,MB98101533,member,M-001314
claims_a,MB35679876,member,M-001993
claims_a,MB22620027,member,M-002096
claims_a,MB19587040,member,M-000559
claims_a,MB70459205,member,M-001982
claims_a,MB18503943,member,M-001871
claims_a,MB26227100,member,M-001833
claims_a,MB60026580,member,M-002056
claims_a,MB11908603,member,M-000738
claims_a,MB33646722,member,M-000943
claims_a,MB30763714,member,M-001032
claims_a,MB35955440,member,M-000610
claims_a,MB43042832,member,M-001117
claims_a,MB29233657,member,M-002150
claims_a,MB28943676,member,M-002231
claims_a,MB80147573,member,M-000248
claims_a,MB07712557,member,M-001010
claims_a,MB71893982,member,M-001027
claims_a,MB04789956,member,M-002372
claims_a,MB62974683,member,M-001078
claims_a,MB53598753,member,M-001912
claims_a,MB20936786,member,M-001166
claims_a,MB36632757,member,M-000120
claims_a,MB95041070,member,M-001452
claims_a,MB27383505,member,M-000404
claims_a,MB42064387,member,M-000595
claims_a,MB30824989,member,M-000489
claims_a,MB53741103,member,M-002215
claims_a,MB66776383,member,M-002236
claims_a,MB68072320,member,M-000955
claims_a,MB13494908,member,M-000449
claims_a,MB88741286,member,M-002095
claims_a,MB03940129,member,M-000668
claims_a,MB15503345,member,M-000756
claims_a,MB37945817,member,M-000171
claims_a,MB04905998,member,M-001265
claims_a,MB24842009,member,M-001668
claims_a,MB40194740,member,M-001872
claims_a,MB28348941,member,M-001306
claims_a,MB70574548,member,M-001123
claims_a,MB12114140,member,M-000724
claims_a,MB52783304,member,M-001715
claims_a,MB33921959,member,M-000834
claims_a,MB39034245,member,M-000826
claims_a,MB65880113,member,M-001650
claims_a,MB18728463,member,M-000002
claims_a,MB06192775,member,M-001267
claims_a,MB50760544,member,M-001850
claims_a,MB34585138,member,M-001183
claims_a,MB33958759,member,M-001504
claims_a,MB75663295,member,M-000303
claims_a,MB40477742,member,M-000135
claims_a,MB46544523,member,M-002308
claims_a,MB04197492,member,M-001121
claims_a,MB14464073,member,M-000879
claims_a,MB06147399,member,M-001378
claims_a,MB19346175,member,M-002201
claims_a,MB69760901,member,M-000687
claims_a,MB35410956,member,M-002381
claims_a,MB03808225,member,M-000399
claims_a,MB49185834,member,M-001512
claims_a,MB71802559,member,M-001088
claims_a,MB78335942,member,M-002317
claims_a,MB43751263,member,M-001403
claims_a,MB27072687,member,M-001011
claims_a,MB46241881,member,M-000481
claims_a,MB12766765,member,M-002338
claims_a,MB26353784,member,M-001503
claims_a,MB71611045,member,M-001761
claims_a,MB77061479,member,M-000843
claims_a,MB31229060,member,M-001108
claims_a,MB89763770,member,M-002048
claims_a,MB48720925,member,M-001797
claims_a,MB44097476,member,M-002104
claims_a,MB17620998,member,M-001651
claims_a,MB52409851,member,M-001361
claims_a,MB01089747,member,M-001301
claims_a,MB16789227,member,M-001673
claims_a,MB67674770,member,M-001418
claims_a,MB31541166,member,M-000865
claims_a,MB42619317,member,M-001945
claims_a,MB56500369,member,M-000255
claims_a,MB95507402,member,M-002131
claims_a,MB15527644,member,M-002016
claims_a,MB90941162,member,M-001818
claims_a,MB43967101,member,M-001604
claims_a,MB14289484,member,M-001020
claims_a,MB54575354,member,M-001421
claims_a,MB56072388,member,M-001417
claims_a,MB18850770,member,M-000876
claims_a,MB82012822,member,M-000419
claims_a,MB42211394,member,M-001258
claims_a,MB36042404,member,M-000629
claims_a,MB90834066,member,M-000847
claims_a,MB66080806,member,M-001035
claims_a,MB96464619,member,M-000209
claims_a,MB05250630,member,M-002337
claims_a,MB15087236,member,M-002182
claims_a,MB74234670,member,M-000679
claims_a,MB94300263,member,M-002094
claims_a,MB58743898,member,M-000933
claims_a,MB72286705,member,M-000445
claims_a,MB66409428,member,M-001686
claims_a,MB66800348,member,M-001360
claims_a,MB34897610,member,M-001449
claims_a,MB16707088,member,M-001967
claims_a,MB17036337,member,M-000667
claims_a,MB47364777,member,M-000413
claims_a,MB92421237,member,M-000633
claims_a,MB95075416,member,M-000570
claims_a,MB62552858,member,M-000694
claims_a,MB90142381,member,M-001791
claims_a,MB99296451,member,M-000949
claims_a,MB35486562,member,M-001335
claims_a,MB54223156,member,M-002043
claims_a,MB22366774,member,M-002379
claims_a,MB49733063,member,M-000406
claims_a,MB68090664,member,M-000425
claims_a,MB63729850,member,M-000763
claims_a,MB53124490,member,M-001103
claims_a,MB75165988,member,M-001303
claims_a,MB14768716,member,M-002172
claims_a,MB72920556,member,M-000457
claims_a,MB26941091,member,M-000785
claims_a,MB97739173,member,M-000048
claims_a,MB43408507,member,M-002035
claims_a,MB46119311,member,M-001535
claims_a,MB69425047,member,M-001806
claims_a,MB51212562,member,M-002277
claims_a,MB26260378,member,M-002038
claims_a,MB12799248,member,M-000537
claims_a,MB51369075,member,M-000708
claims_a,MB17101682,member,M-002018
claims_a,MB08994192,member,M-000769
claims_a,MB01225756,member,M-001079
claims_a,MB53518621,member,M-001336
claims_a,MB68038903,member,M-000864
claims_a,MB89031246,member,M-000914
claims_a,MB69193132,member,M-002102
claims_a,MB98325826,member,M-000741
claims_a,MB01889398,member,M-000822
claims_a,MB84790150,member,M-000358
claims_a,MB68778646,member,M-000554
claims_a,MB60532325,member,M-000603
claims_a,MB92676974,member,M-001317
claims_a,MB24901990,member,M-001116
claims_a,MB83279154,member,M-002360
claims_a,MB72631078,member,M-001829
claims_a,MB23461307,member,M-001039
claims_a,MB33316996,member,M-000576
claims_a,MB63701495,member,M-001473
claims_a,MB97257257,member,M-001826
claims_a,MB44187782,member,M-001810
claims_a,MB53891165,member,M-002252
claims_a,MB60721529,member,M-001437
claims_a,MB40261914,member,M-000533
claims_a,MB97663808,member,M-001978
claims_a,MB42103461,member,M-001718
claims_a,MB92215290,member,M-002316
claims_a,MB01268380,member,M-000535
claims_a,MB90968005,member,M-000226
claims_a,MB57186933,member,M-002129
claims_a,MB84646134,member,M-001319
claims_a,MB52791522,member,M-002341
claims_a,MB69748476,member,M-001732
claims_b,PB-0057,provider,P-0001
claims_b,PB-0524,provider,P-0004
claims_b,PB-0010,provider,P-0005
claims_b,PB-0341,provider,P-0006
claims_b,PB-0473,provider,P-0009
claims_b,PB-0053,provider,P-0010
claims_b,PB-0443,provider,P-0011
claims_b,PB-0234,provider,P-0012
claims_b,PB-0355,provider,P-0014
claims_b,PB-0089,provider,P-0016
claims_b,PB-0497,provider,P-0017
claims_b,PB-0312,provider,P-0018
claims_b,PB-0080,provider,P-0022
claims_b,PB-0182,provider,P-0023
claims_b,PB-0376,provider,P-0024
claims_b,PB-0025,provider,P-0026
claims_b,PB-0095,provider,P-0028
claims_b,PB-0364,provider,P-0029
claims_b,PB-0391,provider,P-0030
claims_b,PB-0116,provider,P-0031
claims_b,PB-0459,provider,P-0034
claims_b,PB-0115,provider,P-0035
claims_b,PB-0472,provider,P-0036
claims_b,PB-0231,provider,P-0039
claims_b,PB-0377,provider,P-0040
claims_b,PB-0474,provider,P-0041
claims_b,PB-0481,provider,P-0042
claims_b,PB-0326,provider,P-0046
claims_b,PB-0024,provider,P-0047
claims_b,PB-0523,provider,P-0048
claims_b,PB-0058,provider,P-0052
claims_b,PB-0458,provider,P-0053
claims_b,PB-0208,provider,P-0054
claims_b,PB-0319,provider,P-0058
claims_b,PB-0320,provider,P-0059
claims_b,PB-0398,provider,P-0060
claims_b,PB-0174,provider,P-0064
claims_b,PB-0043,provider,P-0065
claims_b,PB-0107,provider,P-0066
claims_b,PB-0079,provider,P-0067
claims_b,PB-0172,provider,P-0069
claims_b,PB-0500,provider,P-0070
claims_b,PB-0318,provider,P-0071
claims_b,PB-0513,provider,P-0072
claims_b,PB-0446,provider,P-0074
claims_b,PB-0130,provider,P-0075
claims_b,PB-0230,provider,P-0076
claims_b,PB-0125,provider,P-0077
claims_b,PB-0050,provider,P-0078
claims_b,PB-0482,provider,P-0082
claims_b,PB-0028,provider,P-0083
claims_b,PB-0277,provider,P-0084
claims_b,PB-0222,provider,P-0088
claims_b,PB-0308,provider,P-0089
claims_b,PB-0487,provider,P-0090
claims_b,PB-0518,provider,P-0094
claims_b,PB-0554,provider,P-0095
claims_b,PB-0201,provider,P-0096
claims_b,PB-0004,provider,P-0100
claims_b,PB-0175,provider,P-0101
claims_b,PB-0422,provider,P-0102
claims_b,PB-0528,provider,P-0104
claims_b,PB-0027,provider,P-0106
claims_b,PB-0490,provider,P-0107
claims_b,PB-0556,provider,P-0108
claims_b,PB-0149,provider,P-0112
claims_b,PB-0158,provider,P-0113
claims_b,PB-0225,provider,P-0114
claims_b,PB-0215,provider,P-0118
claims_b,PB-0118,provider,P-0119
claims_b,PB-0402,provider,P-0120
claims_b,PB-0062,provider,P-0122
claims_b,PB-0223,provider,P-0124
claims_b,PB-0403,provider,P-0125
claims_b,PB-0008,provider,P-0126
claims_b,PB-0447,provider,P-0129
claims_b,PB-0334,provider,P-0130
claims_b,PB-0552,provider,P-0131
claims_b,PB-0384,provider,P-0132
claims_b,PB-0299,provider,P-0135
claims_b,PB-0016,provider,P-0136
claims_b,PB-0241,provider,P-0137
claims_b,PB-0440,provider,P-0138
claims_b,PB-0417,provider,P-0142
claims_b,PB-0179,provider,P-0143
claims_b,PB-0021,provider,P-0144
claims_b,PB-0238,provider,P-0148
claims_b,PB-0102,provider,P-0149
claims_b,PB-0270,provider,P-0150
claims_b,PB-0186,provider,P-0154
claims_b,PB-0202,provider,P-0155
claims_b,PB-0303,provider,P-0156
claims_b,PB-0250,provider,P-0160
claims_b,MB57834613,member,M-002234
claims_b,MB50460287,member,M-001350
claims_b,MB68674708,member,M-001218
claims_b,MB45511258,member,M-000420
claims_b,MB68495121,member,M-001781
claims_b,MB10993268,member,M-000127
claims_b,MB99286916,member,M-000543
claims_b,MB98488338,member,M-000140
claims_b,MB22909541,member,M-001380
claims_b,MB61771451,member,M-001642
claims_b,MB10085710,member,M-002355
claims_b,MB10135622,member,M-000624
claims_b,MB40232066,member,M-000560
claims_b,MB77061479,member,M-000843
claims_b,MB22928708,member,M-000755
claims_b,MB71057233,member,M-000528
claims_b,MB01268380,member,M-000535
claims_b,MB99707808,member,M-000154
claims_b,MB67054885,member,M-001049
claims_b,MB48149482,member,M-000951
claims_b,MB60062404,member,M-001139
claims_b,MB43375256,member,M-001646
claims_b,MB68299645,member,M-000194
claims_b,MB61836850,member,M-001024
claims_b,MB19950518,member,M-002189
claims_b,MB63560289,member,M-000130
claims_b,MB93717532,member,M-000190
claims_b,MB82232236,member,M-000577
claims_b,MB67493234,member,M-000392
claims_b,MB94415847,member,M-000722
claims_b,MB37382097,member,M-001526
claims_b,MB51185849,member,M-000221
claims_b,MB13035125,member,M-001129
claims_b,MB09391725,member,M-000092
claims_b,MB96074611,member,M-001510
claims_b,MB77703269,member,M-001815
claims_b,MB19670044,member,M-001734
claims_b,MB08113477,member,M-000526
claims_b,MB63783187,member,M-001587
claims_b,MB24680787,member,M-001063
claims_b,MB18208520,member,M-000241
claims_b,MB38048350,member,M-001746
claims_b,MB64911705,member,M-001023
claims_b,MB02108265,member,M-001309
claims_b,MB99513114,member,M-000938
claims_b,MB77669750,member,M-000133
claims_b,MB23607110,member,M-000106
claims_b,MB28437423,member,M-001170
claims_b,MB12389075,member,M-001974
claims_b,MB71182864,member,M-000032
claims_b,MB63844258,member,M-001520
claims_b,MB80147573,member,M-000248
claims_b,MB71893982,member,M-001027
claims_b,MB77902618,member,M-001580
claims_b,MB95569396,member,M-001221
claims_b,MB37590802,member,M-001853
claims_b,MB40811697,member,M-001324
claims_b,MB80473708,member,M-001820
claims_b,MB29364802,member,M-002359
claims_b,MB57496675,member,M-002276
claims_b,MB02188077,member,M-001140
claims_b,MB62482955,member,M-001411
claims_b,MB69366056,member,M-000765
claims_b,MB74660688,member,M-000274
claims_b,MB82984217,member,M-000915
claims_b,MB59741812,member,M-000382
claims_b,MB40216625,member,M-001883
claims_b,MB34297151,member,M-001592
claims_b,MB04962052,member,M-001722
claims_b,MB00558017,member,M-002287
claims_b,MB25320492,member,M-000201
claims_b,MB03441373,member,M-002295
claims_b,MB47606004,member,M-002264
claims_b,MB37393469,member,M-000086
claims_b,MB56267415,member,M-000061
claims_b,MB04265799,member,M-000003
claims_b,MB06305532,member,M-000900
claims_b,MB64082804,member,M-000463
claims_b,MB18134815,member,M-001072
claims_b,MB42103461,member,M-001718
claims_b,MB32900372,member,M-000682
claims_b,MB14272571,member,M-002174
claims_b,MB63968467,member,M-001197
claims_b,MB34419327,member,M-000444
claims_b,MB21139996,member,M-000384
claims_b,MB71934552,member,M-002310
claims_b,MB43967101,member,M-001604
claims_b,MB98364566,member,M-001947
claims_b,MB33921959,member,M-000834
claims_b,MB04370484,member,M-001038
claims_b,MB12684373,member,M-000318
claims_b,MB15437721,member,M-002122
claims_b,MB41075182,member,M-002213
claims_b,MB96430982,member,M-002087
claims_b,MB93076127,member,M-000276
claims_b,MB89057266,member,M-001172
claims_b,MB26661903,member,M-000839
claims_b,MB33316996,member,M-000576
claims_b,MB63791320,member,M-000036
claims_b,MB15903904,member,M-001849
claims_b,MB85110541,member,M-000546
claims_b,MB69021601,member,M-001514
claims_b,MB54813568,member,M-000094
claims_b,MB27713235,member,M-001895
claims_b,MB20601948,member,M-001919
claims_b,MB93553800,member,M-001793
claims_b,MB95352768,member,M-001061
claims_b,MB11171324,member,M-001960
claims_b,MB89872888,member,M-001292
claims_b,MB90890014,member,M-000699
claims_b,MB03940129,member,M-000668
claims_b,MB16789227,member,M-001673
claims_b,MB75031958,member,M-000809
claims_b,MB75332458,member,M-000899
claims_b,MB32775624,member,M-000214
claims_b,MB68227286,member,M-000883
claims_b,MB65539501,member,M-002383
claims_b,MB25212337,member,M-001878
claims_b,MB72398083,member,M-000230
claims_b,MB99451183,member,M-000279
claims_b,MB19226889,member,M-000278
claims_b,MB55388634,member,M-000504
claims_b,MB98351024,member,M-000521
claims_b,MB01306458,member,M-002382
claims_b,MB00965138,member,M-000041
claims_b,MB66265010,member,M-001517
claims_b,MB42132393,member,M-000888
claims_b,MB18083446,member,M-001110
claims_b,MB97086737,member,M-000044
claims_b,MB44069864,member,M-000946
claims_b,MB40755467,member,M-001695
claims_b,MB13556182,member,M-000013
claims_b,MB86924795,member,M-001422
claims_b,MB76400632,member,M-001900
claims_b,MB14464073,member,M-000879
claims_b,MB81659860,member,M-001137
claims_b,MB30097200,member,M-000385
claims_b,MB00154493,member,M-000187
claims_b,MB15541047,member,M-000833
claims_b,MB96416275,member,M-000132
claims_b,MB93665059,member,M-000529
claims_b,MB57063296,member,M-000612
claims_b,MB25414874,member,M-001834
claims_b,MB98594487,member,M-001839
claims_b,MB47380159,member,M-002354
claims_b,MB32917490,member,M-002299
claims_b,MB51167978,member,M-000203
claims_b,MB14995099,member,M-001502
claims_b,MB98739654,member,M-001160
claims_b,MB37877173,member,M-002220
claims_b,MB10202996,member,M-000545
claims_b,MB12799248,member,M-000537
claims_b,MB26246038,member,M-000562
claims_b,MB58223505,member,M-001669
claims_b,MB38568210,member,M-001557
claims_b,MB49716992,member,M-001425
claims_b,MB17870584,member,M-000643
claims_b,MB09670211,member,M-002169
claims_b,MB78164250,member,M-001733
claims_b,MB10598952,member,M-000215
claims_b,MB83623280,member,M-001171
claims_b,MB95648168,member,M-001214
claims_b,MB39057246,member,M-000958
claims_b,MB10814950,member,M-000114
claims_b,MB01335293,member,M-001713
